CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,logMstar,z_use,mu_obs,mu_lcdm_67p4,mu_resid_67p4,mu_resid_centered,H0_proxy_centered,logMstar_proxy,Reff_kpc,stellar_age_Gyr,sigma_v_km_s,sSFR,logsSFR,metallicity,morphology,Reff_kpc_was_missing,stellar_age_Gyr_was_missing,sigma_v_km_s_was_missing,logsSFR_was_missing,metallicity_was_missing,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,F_fill,G_absorb,G_sat,G_overflow,well_regime
1335718,10,0.69932,0.0052,0.69933,0.005,0.7,0.005,23.8577,0.153542,43.1107,0.155898,-9.0,0,0,-0.146394,0.039758,0.62483,0.26448,23.489,0.0330346,7.21761e-06,2.19603e-07,0.000562239,-2.77688e-08,-4.96103e-09,52.3094,-28.3854,-999,-999,0.55,2.6513,250,0.007517,8.642,0.5365,57351.3,0.3261,36,30.3422,0.7342,0.1237,0.0203,0.1238,0.01,0.59,0.0,1335718,8.642,0.69932,43.1107,43.22650500144714,-0.1158050014471356,0.0643417604428915,65.43220328412814,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.035208689373376185,1.0,0.18763980145542852,0.18763980145542852,-0.7266750352583339,0.1631650447438509,0.9999969211499803,3.0788500196626774e-06,0.0,filling/absorbing
05D2ck,4,0.69992,0.00173,0.69997,0.001,0.698,0.001,23.8617,0.294144,43.1147,0.29538,-9.0,0,0,-0.008135,0.067297,-2.64608,0.45867,24.1799,0.0391362,3.81995e-06,1.37693e-07,0.00423113,-2.23052e-08,-3.85734e-10,150.188,2.5729,-999,-999,-9.0,9.3137,250,0.0150253,10.941,0.095,53416.8,0.57,24,34.2912,0.0796246,0.2196,0.0068,-0.0995,0.014,0.789,0.0,05D2CK,10.941,0.69992,43.1147,43.228782936312406,-0.1140829363124069,0.0660638255776202,65.38033348003722,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,7.008899923626164,1.0,2.6474329192003214,2.6474329192003214,0.42282496474166675,2.302115581913323,0.0029096759947025985,0.9970903240052974,0.5639711827080561,overflowing
04D1si,4,0.7007,0.00174,0.70064,0.001,0.702,0.001,23.664,0.221555,42.917,0.223194,-9.0,0,0,-0.012145,0.053734,0.1376,0.29792,23.583,0.0323915,6.61939e-06,1.97481e-07,0.00146783,-2.55939e-08,-2.40023e-09,36.2033,-4.569,-999,-999,-9.0,-10.4416,250,0.0207132,10.638,0.127,53359.9,0.3667,19,20.5936,0.35969,0.1719,0.0068,-0.0756,0.003,0.779,0.0,04D1SI,10.638,0.7007,42.917,43.23174146609632,-0.314741466096315,-0.1345947042062878,71.70985384972228,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.4885894168947678,1.0,1.867776748794986,1.867776748794986,0.2713249647416664,1.6241536946043358,0.03245497749731174,0.9675450225026883,0.37182244666703473,overflowing
04D4hu,4,0.70117,0.00174,0.70115,0.001,0.703,0.001,23.8438,0.260185,43.0968,0.261582,-9.0,0,0,-0.107437,0.057733,0.03972,0.23414,23.6426,0.0327382,6.26572e-06,1.8893e-07,0.000501547,-1.82585e-08,-1.49751e-09,333.901,-17.8389,-999,-999,-9.0,-2.8928,250,0.0226109,9.475,0.222,53256.9,0.3772,36,54.0787,0.0269451,0.1857,0.0068,0.0844,0.002,0.924,0.0,04D4HU,9.475,0.70117,43.0968,43.233522652093,-0.1367226520929989,0.0434241097970282,66.06555299761624,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.23968996885160468,1.0,0.4895814618326675,0.4895814618326675,-0.3101750352583338,0.4257230102892761,0.9974719215302132,0.0025280784697867997,0.0,filling/absorbing
04D2iu,4,0.70192,0.0101,0.70197,0.01,0.7,0.01,23.6432,0.461925,42.8962,0.462713,-9.0,0,0,0.035143,0.084218,-1.92656,0.42093,23.9487,0.0458328,4.72617e-06,1.99509e-07,0.00224835,-3.76937e-08,2.58618e-09,150.305,2.415,-999,-999,-9.0,9.3797,250,0.0162536,7.0,5.0,53120.7,0.515,8,7.05255,0.53097,0.2819,0.0394,-0.1398,0.031,1.0,0.012,04D2IU,7.0,0.70192,42.8962,43.23636261040594,-0.3401626104059403,-0.160015848515913,72.55428493498674,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
05D2le,4,0.70192,0.00174,0.70198,0.001,0.7,0.001,23.7903,0.251306,43.0433,0.252753,-9.0,0,0,-0.026044,0.049562,0.49593,0.30652,23.6779,0.0354881,6.06496e-06,1.98238e-07,0.00200338,-3.55069e-08,-3.68701e-09,150.479,2.0929,-999,-999,-9.0,9.5476,250,0.0152889,8.033,0.69,53695.0,0.412,26,31.0627,0.22594,0.1557,0.0068,-0.0111,0.002,1.0,0.006,05D2LE,8.033,0.70192,43.0433,43.23636261040594,-0.1930626104059385,-0.0129158485159112,67.8020876635089,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.00866263187187516,1.0,0.0930732683343182,0.0930732683343182,-1.031175035258334,0.08093327681245062,0.9999999772547947,2.2745205283171388e-08,0.0,filling/absorbing
05D3gv,4,0.71571,0.00175,0.71565,0.001,0.715,0.001,23.7414,0.244445,42.9944,0.245932,-9.0,0,0,-0.065358,0.061618,-0.842722,0.28607,23.7089,0.0371653,5.89437e-06,2.01767e-07,-0.000566423,-1.4038e-08,-5.79246e-10,215.247,53.1789,-999,-999,-9.0,-12.0502,250,0.00807624,10.726,0.113,53466.6,0.5807,40,43.0608,0.34163,0.204,0.0067,-0.0071,0.003,0.681,0.0,05D3GV,10.726,0.71571,42.9944,43.28806966944683,-0.2936696694468281,-0.1135229075568009,71.01735251849153,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.272183112513952,1.0,2.0669261733770123,2.0669261733770123,0.31532496474166677,1.7973271072843586,0.016236809591679724,0.9837631904083203,0.43641530564029896,overflowing
05D3jh,4,0.71874,0.00175,0.71867,0.001,0.718,0.001,23.6209,0.186486,42.8739,0.18843,-9.0,0,0,-0.144845,0.049147,-0.634411,0.181,23.4418,0.0319483,7.53826e-06,2.21817e-07,0.000402465,-1.79183e-08,-3.08041e-09,214.356,52.6188,-999,-999,-9.0,-11.715,250,0.00771797,10.815,0.1385,53492.7,0.3595,43,36.7707,0.73707,0.1551,0.0067,0.1228,0.005,0.649,0.0,05D3JH,10.815,0.71874,42.8739,43.29930324978237,-0.4254032497823701,-0.2452564878923428,75.45902581605041,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.243845154992041,1.0,2.289944542218957,2.289944542218957,0.35982496474166614,1.9912561236686586,0.007991449233856307,0.9920085507661437,0.4938262531828057,overflowing
1331993,10,0.71968,0.00152,0.71962,0.0005,0.721,0.0005,23.9108,0.202759,43.1638,0.204549,-9.0,0,0,-0.092282,0.054593,0.40279,0.40316,23.6412,0.045755,6.27384e-06,2.64391e-07,0.000803575,-5.43123e-08,-4.10364e-09,35.9718,-4.4593,-999,-999,0.62,-10.3024,250,0.0224821,8.931,0.0265,57327.2,0.5365,40,26.6207,0.94828,0.1826,0.0058,0.0227,0.008,0.583,0.0,1331993,8.931,0.71968,43.1638,43.30277904675458,-0.1389790467545779,0.0411677151354492,66.13423793102035,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.06849357883321802,1.0,0.2617128005172127,0.2617128005172127,-0.582175035258334,0.22757634827583714,0.9999683862408114,3.1613759188549277e-05,0.0,filling/absorbing
04D1aj,4,0.71969,0.0101,0.71964,0.01,0.721,0.01,23.717,0.34116,42.97,0.342226,-9.0,0,0,-0.027696,0.066383,0.3801,0.35878,23.6216,0.0349846,6.38805e-06,2.05836e-07,0.00143965,-3.06109e-08,7.86224e-10,36.4748,-4.9946,-999,-999,-9.0,-10.0174,250,0.0259554,7.0,5.0,52999.0,0.5603,13,19.6802,0.10348,0.2209,0.0385,-0.0061,0.002,1.0,0.005,04D1AJ,7.0,0.71969,42.97,43.30281599995799,-0.3328159999579867,-0.1526692380679594,72.30923120982219,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
05D4ev,4,0.72015,0.00175,0.72013,0.001,0.722,0.001,23.9082,0.241658,43.1612,0.243162,-9.0,0,0,-0.038183,0.060588,-1.12101,0.28246,23.9649,0.041084,4.6563e-06,1.76193e-07,0.00163431,-2.8414e-08,-1.3916e-09,333.377,-17.7008,-999,-999,-9.0,-2.8268,250,0.0227196,10.883,0.0615,53631.2,0.3342,45,45.5963,0.44715,0.1963,0.0067,-0.043,0.004,0.695,0.0,05D4EV,10.883,0.72015,43.1612,43.304515316328576,-0.1433153163285752,0.036831445561452,66.26643505600967,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,6.132673715365687,1.0,2.4764237745449935,2.4764237745449935,0.39382496474166595,2.153411977865212,0.004635454223934965,0.995364545776065,0.5331378302161279,overflowing
06D3gh,4,0.72074,0.00175,0.72067,0.001,0.72,0.001,23.7929,0.303977,43.0459,0.305174,-9.0,0,0,-0.074608,0.065646,0.24347,0.3413,23.6292,0.0417313,6.34342e-06,2.43816e-07,0.00288897,-4.36223e-08,9.66705e-10,214.631,52.4429,-999,-999,-9.0,-11.6381,250,0.00767199,9.3,0.2445,53922.8,0.3773,13,15.4984,0.27728,0.2183,0.0067,0.0505,0.002,0.929,0.0,06D3GH,9.3,0.72074,43.0459,43.30669335420457,-0.2607933542045657,-0.0806465923145385,69.95024098233525,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.16019533278418105,1.0,0.4002441239983359,0.4002441239983359,-0.39767503525833325,0.3480383686942052,0.9993818109450503,0.0006181890549496699,0.0,filling/absorbing
06D3do,4,0.72674,0.00175,0.72667,0.001,0.726,0.001,23.8281,0.246891,43.0811,0.248363,-9.0,0,0,-0.076495,0.051312,0.6191,0.4785,23.611,0.0320576,6.45078e-06,1.90466e-07,4.5995e-05,-1.26305e-08,-1.80714e-09,214.247,52.8825,-999,-999,-9.0,-11.7255,250,0.0086557,8.709,0.183,53849.5,1.3107,30,26.0369,0.67325,0.1774,0.0066,0.0583,0.002,0.921,0.0,06D3DO,8.709,0.72674,43.0811,43.32874645992561,-0.2476464599256118,-0.0674996980355846,69.52801588567372,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.04108183736496746,1.0,0.2026865659964926,0.2026865659964926,-0.6931750352583338,0.17624918782303706,0.9999947169152658,5.283084734225548e-06,0.0,filling/absorbing
06D3bz,4,0.72774,0.00175,0.72767,0.001,0.727,0.001,23.755,0.25567,43.008,0.257091,-9.0,0,0,-0.103106,0.066909,-0.788686,0.40839,23.6608,0.0430552,6.16151e-06,2.44336e-07,0.00637251,-6.15027e-08,3.36032e-10,214.292,53.0248,-999,-999,-9.0,-11.7796,250,0.00803654,10.293,0.062,53776.5,0.4318,12,8.28078,0.76282,0.2183,0.0066,0.0559,0.004,0.657,0.0,06D3BZ,10.293,0.72774,43.008,43.33240501681728,-0.3244050168172734,-0.1442582549272461,72.02969030655365,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.5763398655073428,1.0,1.2555238434448832,1.2555238434448832,0.09882496474166601,1.091759863865116,0.3510250253725269,0.6489749746274731,0.05454482921991835,near-capacity/saturated
1304127,10,0.72866,0.0052,0.72861,0.005,0.73,0.005,23.752,0.282209,43.005,0.283498,-9.0,0,0,-0.24375,0.072541,0.43716,0.75795,23.3515,0.065291,8.19217e-06,4.92638e-07,0.00546208,-2.37242e-07,-3.3324e-09,35.1805,-6.9511,-999,-999,0.58,-9.1909,250,0.0226748,9.315,0.7895,57282.4,0.998,58,62.8337,0.30909,0.265,0.0196,0.3653,0.03,0.517,0.0,1304127,9.315,0.72866,43.005,43.335766638273554,-0.3307666382735519,-0.1506198763835246,72.24102041334471,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.16582494387013527,1.0,0.40721612295589776,0.40721612295589776,-0.3901750352583339,0.3541009764833894,0.9993024315740612,0.0006975684259388479,0.0,filling/absorbing
06D4bw,4,0.73014,0.00176,0.73012,0.001,0.732,0.001,23.6656,0.320827,42.9186,0.321961,-9.0,0,0,0.013322,0.060006,0.65989,0.25975,23.6274,0.0366216,6.35388e-06,2.14315e-07,0.000237517,-2.52849e-08,-1.31384e-09,333.766,-17.8835,-999,-999,-9.0,-2.767,250,0.0219526,9.276,0.1495,53909.3,0.4734,35,39.6237,0.27127,0.1963,0.0066,-0.0344,0.003,1.0,0.009,06D4BW,9.276,0.73014,42.9186,43.34116594095845,-0.4225659409584565,-0.2424191790684293,75.36049325134658,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.15158277695775174,1.0,0.38933636045242426,0.38933636045242426,-0.4096750352583337,0.33855335691515154,0.9994904714436804,0.0005095285563196317,0.0,filling/absorbing
1329166,10,0.73161,0.00153,0.73163,0.0005,0.7323,0.0005,23.9269,0.194559,43.1799,0.196424,-9.0,0,0,-0.051109,0.053611,0.12272,0.35613,23.751,0.0416583,5.67017e-06,2.17557e-07,0.00190536,-4.42477e-08,-3.929e-09,52.3035,-28.9116,-999,-999,-9.0,2.7973,250,0.00674471,9.996,0.9185,57308.2,0.5108,48,47.102,0.50958,0.1724,0.0058,-0.0521,0.009,0.598,0.0,1329166,9.996,0.73161,43.1799,43.34651839064502,-0.16661839064502,0.0135283712450071,66.98140025564612,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.7955177219280555,1.0,0.8919180742067935,0.8919180742067935,-0.049675035258333354,0.775580934092864,0.8555734122299891,0.1444265877700109,0.0,near-capacity/saturated
04D1pp,4,0.73368,0.00176,0.73362,0.001,0.735,0.001,23.7315,0.194032,42.9845,0.195902,-9.0,0,0,-0.114244,0.051304,-1.38223,0.21307,23.7069,0.0302505,5.90517e-06,1.64529e-07,0.000340284,-1.02435e-08,-1.29504e-09,36.302,-4.7016,-999,-999,-9.0,-10.014,250,0.02326,11.382,0.0895,53320.3,0.345,38,53.4969,0.0489384,0.1657,0.0066,0.0724,0.005,0.649,0.0,04D1PP,11.382,0.73368,42.9845,43.35403806327366,-0.3695380632736658,-0.1893913013836385,73.54246065330165,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,19.348613925626815,1.0,4.398706294727247,4.398706294727247,0.6433249647416662,3.8249619954149976,8.347835330546616e-05,0.9999165216466945,0.7384978401420679,overflowing
04D2gp,4,0.73395,0.00176,0.734,0.001,0.732,0.001,23.967,0.387349,43.22,0.388289,-9.0,0,0,-0.136739,0.085097,-1.35262,0.41314,23.9298,0.0507248,4.80909e-06,2.24677e-07,0.00369148,-3.57574e-08,5.58059e-09,149.835,2.5089,-999,-999,-9.0,8.9586,250,0.0164541,8.834,0.23,53110.5,0.5899,12,18.1476,0.11128,0.2898,0.0066,0.1337,0.014,0.855,0.0,04D2GP,8.834,0.73395,43.22,43.3550173904473,-0.1350173904473024,0.0451293714427248,66.01369195207789,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.054783510598832165,1.0,0.23405879495132056,0.23405879495132056,-0.6306750352583338,0.2035293869141918,0.999985532829904,1.4467170096038202e-05,0.0,filling/absorbing
05D2fq,4,0.73495,0.00176,0.73501,0.001,0.733,0.001,24.0007,0.222986,43.2537,0.224615,-9.0,0,0,-0.082309,0.05715,0.82938,0.31632,23.7185,0.0335926,5.84278e-06,1.80775e-07,0.00153541,-2.59773e-08,-3.71949e-10,149.785,2.602,-999,-999,-9.0,8.8986,250,0.0156687,10.875,0.1345,53463.3,0.4715,18,14.1642,0.71833,0.1891,0.0066,0.0422,0.003,0.662,0.0,05D2FQ,10.875,0.73495,43.2537,43.35864152208417,-0.104941522084168,0.0752052398058591,65.10567539751062,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,6.020739805273002,1.0,2.453719784911107,2.453719784911107,0.38982496474166645,2.133669378183572,0.004942631688817478,0.9950573683111825,0.5286976883694422,overflowing
05D1eo,4,0.73568,0.00176,0.73562,0.001,0.737,0.001,23.9277,0.255688,43.1807,0.25711,-9.0,0,0,-0.051033,0.064186,-1.52666,0.29399,24.0224,0.0366808,4.41606e-06,1.49193e-07,0.00119688,-1.67445e-08,-1.18114e-10,36.3464,-4.6427,-999,-999,-9.0,-10.013,250,0.0220658,11.125,0.177,53667.0,0.4361,43,42.8658,0.47707,0.2102,0.0066,-0.0251,0.005,0.675,0.0,05D1EO,11.125,0.73568,43.1807,43.36128415401804,-0.1805841540180353,-0.000437392128008,67.41357751475354,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,10.70655762891873,1.0,3.2720879217021426,3.2720879217021426,0.5148249647416664,2.845293844958385,0.0006619459884812384,0.9993380540115188,0.6481131512541956,overflowing
05D2ct,4,0.73596,0.00176,0.73602,0.001,0.734,0.001,23.9145,0.424782,43.1675,0.425639,-9.0,0,0,0.089997,0.068262,0.36808,0.46935,24.104,0.0548247,4.09654e-06,2.06856e-07,0.000994071,-6.77623e-08,-2.84338e-10,150.426,2.1238,-999,-999,-9.0,9.1907,250,0.0150317,9.761,0.0685,53425.2,0.4675,27,32.5034,0.21395,0.2407,0.0066,-0.0869,0.008,1.0,0.017,05D2CT,9.761,0.73596,43.1675,43.36229709916934,-0.1947970991693424,-0.0146503372793151,67.85626700244232,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.46307342572807314,1.0,0.6804950410675956,0.6804950410675956,-0.16717503525833405,0.5917348183196484,0.9752260551455855,0.02477394485441449,0.0,filling/absorbing
05D3jk,4,0.73675,0.00176,0.73668,0.001,0.736,0.001,23.739,0.213187,42.992,0.21489,-9.0,0,0,-0.135768,0.045948,0.78444,0.18044,23.4048,0.0265153,7.79958e-06,1.90477e-07,-0.00028581,-1.06421e-08,-2.19286e-09,214.198,52.5925,-999,-999,-9.0,-11.4807,250,0.00816362,9.457,0.3105,53507.8,0.2326,42,55.7051,0.0764961,0.1485,0.0066,0.149,0.003,0.853,0.0,05D3JK,9.457,0.73675,42.992,43.36515306059658,-0.3731530605965858,-0.1930062987065585,73.66499373921776,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.22995870748426442,1.0,0.4795401389068495,0.4795401389068495,-0.3191750352583333,0.41699142513639087,0.9978125464927704,0.0021874535072296144,0.0,filling/absorbing
04D2ja,4,0.74196,0.00176,0.74202,0.001,0.74,0.001,24.2283,0.324017,43.4813,0.32514,-9.0,0,0,-0.203948,0.071347,0.36095,0.40224,23.8111,0.051737,5.36475e-06,2.55639e-07,-0.00256269,-5.90282e-08,6.9489e-09,149.702,1.7717,-999,-999,-9.0,9.1688,250,0.0177565,10.991,0.0945,53123.2,0.4851,8,3.01921,0.93315,0.2666,0.0065,0.2143,0.01,0.611,0.0,04D2JA,10.991,0.74196,43.4813,43.3839147075222,0.0973852924777958,0.277532054367823,59.313490960308435,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,7.86411505866416,1.0,2.804303181819921,2.804303181819921,0.4478249647416661,2.438524505930366,0.0019465426897058435,0.9980534573102942,0.5887676556367496,overflowing
04D3fq,4,0.74276,0.00176,0.74269,0.001,0.742,0.001,23.8295,0.326063,43.0825,0.327179,-9.0,0,0,-0.039225,0.067599,-0.408963,0.35531,23.8075,0.0364385,5.3828e-06,1.80652e-07,0.00192113,-2.14331e-08,1.74457e-09,214.241,52.3795,-999,-999,-9.0,-11.327,250,0.00976998,9.299,0.0455,53120.2,0.4966,38,46.9057,0.15237,0.2261,0.0065,-0.0135,0.004,0.97,0.0,04D3FQ,9.299,0.74276,43.0825,43.38678437452688,-0.3042843745268797,-0.1241376126368525,71.36535312231752,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.15982689374285214,1.0,0.39978359107652567,0.39978359107652567,-0.3981750352583339,0.3476379052839354,0.9993867698960366,0.0006132301039634621,0.0,filling/absorbing
05D3jb,4,0.74573,0.00177,0.74566,0.001,0.745,0.001,23.9145,0.193302,43.1675,0.195179,-9.0,0,0,-0.072819,0.049593,0.93826,0.23307,23.6361,0.0301626,6.3035e-06,1.75116e-07,-9.96521e-05,-1.90364e-08,-1.36833e-09,215.542,52.8781,-999,-999,-9.0,-11.5666,250,0.00784745,10.471,0.0465,53515.3,0.2536,40,63.3436,0.0107893,0.164,0.0066,0.0327,0.003,0.659,0.0,05D3JB,10.471,0.74573,43.1675,43.39741212669957,-0.2299121266995669,-0.0497653648095397,68.96249563821054,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.3749247800852253,1.0,1.5410792210990374,1.5410792210990374,0.1878249647416664,1.3400688879122065,0.11414869681045281,0.8858513031895472,0.22480222490695148,overflowing
04D2kr,4,0.74607,0.00154,0.74613,0.0005,0.7441,0.0005,23.7287,0.253305,42.9817,0.25474,-9.0,0,0,-0.034175,0.050936,0.80413,0.31487,23.5727,0.0322762,6.68229e-06,1.98648e-07,-0.000854229,-3.17128e-08,-8.73608e-10,150.156,1.7119,-999,-999,-9.0,9.2285,250,0.0162329,7.0,5.0,53359.4,0.4261,28,28.8297,0.4212,0.1764,0.0057,0.0159,0.002,0.981,0.0,04D2KR,7.0,0.74607,42.9817,43.39862617881408,-0.4169261788140801,-0.2367794169240528,75.16502044382241,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
04D4im,4,0.74911,0.00177,0.7491,0.001,0.751,0.001,23.6866,0.261096,42.9396,0.262488,-9.0,0,0,0.014048,0.058536,1.1487,0.25303,23.5586,0.0348869,6.76961e-06,2.17521e-07,-0.00162129,-2.01768e-08,8.69913e-10,333.754,-17.396,-999,-999,-9.0,-2.9305,250,0.02033,11.199,0.1025,53285.1,0.3647,31,160.027,2.55258e-19,0.2009,0.0065,-0.0544,0.005,0.797,0.0,04D4IM,11.199,0.74911,42.9396,43.409457684386666,-0.4698576843866675,-0.2897109224966403,77.0197458201832,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,12.695501436822516,1.0,3.563075005974314,3.563075005974314,0.5518249647416663,3.0983260921515776,0.00036471338931987063,0.9996352866106801,0.676998076427132,overflowing
1285160,10,0.7493,0.00521,0.74932,0.005,0.75,0.005,23.9242,0.160977,43.1772,0.163225,-9.0,0,0,-0.170737,0.048164,-0.31553,0.2756,23.6139,0.0358725,6.43345e-06,2.1256e-07,0.00217424,-2.8943e-08,-4.79069e-09,52.3989,-28.6476,-999,-999,0.28,2.6428,250,0.00858419,7.978,0.345,57272.7,0.4259,49,36.2502,0.91172,0.1459,0.0192,0.1187,0.015,0.514,0.0,1285160,7.978,0.7493,43.1772,43.410133251195575,-0.2329332511955755,-0.0527864893055482,69.05850850198988,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.007632202047998918,1.0,0.08736248214905662,0.08736248214905662,-1.0586750352583336,0.07596737578178837,0.9999999853987558,1.4601244198279055e-08,0.0,filling/absorbing
04D3ks,4,0.75074,0.01011,0.75068,0.01,0.75,0.01,23.6482,0.317571,42.9012,0.318716,-9.0,0,0,-0.035144,0.06274,0.54287,0.31152,23.5209,0.0417541,7.00884e-06,2.69539e-07,8.61787e-05,-4.68048e-08,2.82197e-09,215.64,52.1852,-999,-999,-9.0,-11.2276,250,0.00992894,8.459,0.226,53163.3,0.3545,27,46.8918,0.010181,0.219,0.0372,0.0091,0.002,0.971,0.0,04D3KS,8.459,0.75074,42.9012,43.41524799399208,-0.5140479939920795,-0.3339012321020522,78.60318481054172,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0231020148650702,1.0,0.15199348215025044,0.15199348215025044,-0.8181750352583338,0.13216824534804386,0.9999992954861022,7.045138977715229e-07,0.0,filling/absorbing
05D2nt,4,0.75899,0.00178,0.75904,0.001,0.757,0.001,23.9939,0.231584,43.2469,0.233153,-9.0,0,0,-0.017957,0.050531,1.53089,0.31135,23.8227,0.0314531,5.30785e-06,1.53765e-07,0.00227272,-2.29442e-08,-1.84585e-09,150.243,2.3727,-999,-999,-9.0,8.8506,250,0.0153955,9.054,0.355,53727.6,0.4276,30,34.7668,0.25122,0.162,0.0065,0.0578,0.006,0.998,0.0,05D2NT,9.054,0.75899,43.2469,43.44437073278717,-0.197470732787174,-0.0173239708971468,67.93986674354343,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.09091799693328884,1.0,0.3015261376658741,0.3015261376658741,-0.5206750352583335,0.2621966414485862,0.999914817011078,8.518298892204302e-05,0.0,filling/absorbing
05D3mn,4,0.76076,0.00178,0.76069,0.001,0.76,0.001,23.8137,0.199341,43.0667,0.201161,-9.0,0,0,-0.040765,0.050729,-0.223091,0.2914,23.741,0.0280056,5.72247e-06,1.47606e-07,0.00165853,-1.16731e-08,-5.22911e-10,214.689,52.3231,-999,-999,-9.0,-11.1181,250,0.00760206,10.432,0.1145,53559.3,0.3314,18,21.0973,0.27453,0.1659,0.0065,-0.0319,0.003,0.669,0.0,05D3MN,10.432,0.76076,43.0667,43.45057922255411,-0.3838792225541141,-0.2037324606640868,74.02976805253441,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.1709501889717284,1.0,1.4734145857396146,1.4734145857396146,0.16832496474166664,1.2812300745561866,0.14998173907310197,0.850018260926898,0.1865790568313017,overflowing
05D4cn,4,0.7611,0.00178,0.76108,0.001,0.763,0.001,23.9237,0.235082,43.1767,0.236628,-9.0,0,0,0.00798,0.055882,1.1215,0.24147,23.7882,0.0318574,5.47932e-06,1.60773e-07,0.000323232,-1.42075e-08,-1.59398e-10,333.381,-17.2888,-999,-999,-9.0,-2.8934,250,0.022517,10.461,0.3055,53583.5,0.3809,49,94.056,0.000115097,0.185,0.0065,-0.0471,0.005,0.775,0.0,05D4CN,10.461,0.7611,43.1767,43.45177022313885,-0.2750702231388544,-0.0949234612488272,70.41166090394209,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.3208648920695767,1.0,1.5234386331289587,1.5234386331289587,0.1828249647416665,1.3247292461990945,0.1225547520275777,0.8774452479724223,0.21508707139408892,overflowing
